baseline_HV_unit,baseline_IGD,baseline_normalized_HV,baseline_raw_HV,baseline_status,category,config_hash,delta_HV_unit,delta_normalized_HV,family,function_evaluations_equal,intervention_HV_unit,intervention_IGD,intervention_id,intervention_normalized_HV,intervention_raw_HV,intervention_status,problem,seed,source_matrix,task_id
0.6973412200173806,0.018147046903729497,0.8437828762210307,0.8437828762210307,ok,mutation,25df4ba55691c996,-0.0021052437420562863,-0.0025473449278881066,ZDT,True,0.6952359762753243,0.024164040363051077,mutation_prob_03,0.8412355312931425,0.8412355312931425,ok,ZDT1,0,phase1_5B_10seed,ZDT1_n10_m2
0.7044421669398637,0.013974908870728806,0.8523750219972352,0.8523750219972352,ok,mutation,25df4ba55691c996,0.0009805201883309896,0.0011864294278804977,ZDT,True,0.7054226871281947,0.013024925072011986,mutation_prob_03,0.8535614514251157,0.8535614514251157,ok,ZDT1,1,phase1_5B_10seed,ZDT1_n10_m2
0.7025973192106282,0.01495878461039073,0.8501427562448602,0.8501427562448602,ok,mutation,25df4ba55691c996,-0.001674368099508627,-0.002025985400405439,ZDT,True,0.7009229511111196,0.016636427224567537,mutation_prob_03,0.8481167708444548,0.8481167708444548,ok,ZDT1,2,phase1_5B_10seed,ZDT1_n10_m2
0.6367085590283216,0.13399661689502987,0.7704173564242692,0.7704173564242692,ok,mutation,25df4ba55691c996,0.05444045735143371,0.0658729533952348,ZDT,True,0.6911490163797553,0.026139001528288294,mutation_prob_03,0.836290309819504,0.836290309819504,ok,ZDT1,3,phase1_5B_10seed,ZDT1_n10_m2
0.6951283769768659,0.020465105518142006,0.8411053361420079,0.8411053361420079,ok,mutation,25df4ba55691c996,-0.005205780320324562,-0.006298994187592721,ZDT,True,0.6899225966565413,0.024135894427163254,mutation_prob_03,0.8348063419544152,0.8348063419544152,ok,ZDT1,4,phase1_5B_10seed,ZDT1_n10_m2
0.6502922430361348,0.10944548604773369,0.7868536140737232,0.7868536140737232,ok,mutation,25df4ba55691c996,0.051292905863766204,0.062064416095157116,ZDT,True,0.701585148899901,0.015162446210461668,mutation_prob_03,0.8489180301688803,0.8489180301688803,ok,ZDT1,5,phase1_5B_10seed,ZDT1_n10_m2
0.6997539770108653,0.016317894498908726,0.8467023121831471,0.8467023121831471,ok,mutation,25df4ba55691c996,-0.01761416637376238,-0.02131314131225248,ZDT,True,0.6821398106371028,0.04914874391102745,mutation_prob_03,0.8253891708708946,0.8253891708708946,ok,ZDT1,6,phase1_5B_10seed,ZDT1_n10_m2
0.6420136533185172,0.12573389856211456,0.776836520515406,0.776836520515406,ok,mutation,25df4ba55691c996,0.027261406819448008,0.032986302251532096,ZDT,True,0.6692750601379652,0.07427046650602839,mutation_prob_03,0.8098228227669381,0.8098228227669381,ok,ZDT1,7,phase1_5B_10seed,ZDT1_n10_m2
0.6975342849875682,0.019367026410246967,0.8440164848349576,0.8440164848349576,ok,mutation,25df4ba55691c996,0.005431882426761323,0.006572577736381202,ZDT,True,0.7029661674143295,0.015147758431769333,mutation_prob_03,0.8505890625713388,0.8505890625713388,ok,ZDT1,8,phase1_5B_10seed,ZDT1_n10_m2
0.690059504230738,0.023031252498993897,0.8349720001191931,0.8349720001191931,ok,mutation,25df4ba55691c996,0.011145284604553522,0.013485794371509763,ZDT,True,0.7012047888352916,0.015406303268632111,mutation_prob_03,0.8484577944907029,0.8484577944907029,ok,ZDT1,9,phase1_5B_10seed,ZDT1_n10_m2
0.6973412200173806,0.018147046903729497,0.8437828762210307,0.8437828762210307,ok,mutation,e975cec92cdd56f3,0.005131277366887034,0.0062088456139333115,ZDT,True,0.7024724973842676,0.016236500347933582,mutation_prob_04,0.849991721834964,0.849991721834964,ok,ZDT1,0,phase1_5B_10seed,ZDT1_n10_m2
0.7044421669398637,0.013974908870728806,0.8523750219972352,0.8523750219972352,ok,mutation,e975cec92cdd56f3,-0.0031670261746601144,-0.003832101671338739,ZDT,True,0.7012751407652036,0.01575364024630583,mutation_prob_04,0.8485429203258965,0.8485429203258965,ok,ZDT1,1,phase1_5B_10seed,ZDT1_n10_m2
0.7025973192106282,0.01495878461039073,0.8501427562448602,0.8501427562448602,ok,mutation,e975cec92cdd56f3,-0.0032708078703182378,-0.003957677523085068,ZDT,True,0.69932651134031,0.021104701836784708,mutation_prob_04,0.8461850787217752,0.8461850787217752,ok,ZDT1,2,phase1_5B_10seed,ZDT1_n10_m2
